BOWLING_ODIs_Mat,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BATTING_ODIs_Mat,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_HS,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_ODIs_4s,BATTING_ODIs_6s,BATTING_ODIs_Ct,BATTING_ODIs_St,Playing role,NAME,COUNTRY,ID
3.0,-,-,-,-,-,-,-,-,3.0,0,35,30,11.66,76,46.05,0,0,5,0,3.0,0.0,Opening batsman,Malinda Warnapura,Sri Lanka,50874
13.0,82,81,2,40.5,5.92,41,0,0,13.0,2,139,30*,15.44,224,62.05,0,0,11,0,6.0,0.0,Middle-order batsman,Ryan Burl,Zimbabwe,495964
96.0,4680,3597,119,30.22,4.61,39.3,4,3,96.0,20,744,58,14.58,1196,62.2,0,1,48,5,37.0,0.0,Bowler,Graeme Cremer,Zimbabwe,55346
39.0,-,-,-,-,-,-,-,-,39.0,1,831,194*,24.44,937,88.68,1,3,62,29,19.0,1.0,Top-order batsman,Charles Coventry,Zimbabwe,55329
18.0,768,556,20,27.8,4.34,38.4,0,0,18.0,6,134,42*,14.88,218,61.46,0,0,8,3,6.0,0.0,Bowler,Tendai Chisoro,Zimbabwe,235519
2.0,66,50,1,50,4.54,66,0,0,2.0,1,6,6*,6,8,75,0,0,1,0,0.0,0.0,Bowler,Michael Chinouya,Zimbabwe,55353
213.0,4339,4274,101,42.31,5.91,42.9,1,0,213.0,26,4340,117,25.23,5423,80.02,2,19,343,106,72.0,0.0,Allrounder,Elton Chigumbura,Zimbabwe,55343
103.0,1667,1615,35,46.14,5.81,47.6,1,0,103.0,2,2389,99,23.65,3784,63.13,0,16,226,14,33.0,0.0,Top-order batsman,Chamu Chibhabha,Zimbabwe,55354
62.0,3037,2636,85,31.01,5.2,35.7,1,0,62.0,17,159,23,6.62,327,48.62,0,0,13,2,6.0,0.0,Bowler,Tendai Chatara,Zimbabwe,425639
10.0,-,-,-,-,-,-,-,-,10.0,0,131,39,13.1,305,42.95,0,0,7,0,3.0,1.0,Opening batsman,Brian Chari,Zimbabwe,427178
34.0,-,-,-,-,-,-,-,-,34.0,1,454,45,15.13,813,55.84,0,0,32,1,20.0,3.0,Wicketkeeper batsman,Regis Chakabva,Zimbabwe,293831
23.0,-,-,-,-,-,-,-,-,23.0,0,546,88,23.73,993,54.98,0,3,57,0,6.0,0.0,Opening batsman,Terry Duffin,Zimbabwe,55391
4.0,-,-,-,-,-,-,-,-,4.0,0,67,45,16.75,173,38.72,0,0,4,1,0.0,0.0,Middle-order batsman,Sean Davies,Zimbabwe,55360
42.0,1649,1561,41,38.07,5.67,40.2,0,0,42.0,7,698,100,25.85,816,85.53,1,2,62,14,5.0,0.0,Allrounder,Sean Ervine,Zimbabwe,55414
84.0,-,-,-,-,-,-,-,-,84.0,11,2176,130*,31.08,2943,73.93,2,12,186,28,39.0,0.0,Middle-order batsman,Craig Ervine,Zimbabwe,55412
71.0,248,210,4,52.5,5.08,62,0,0,71.0,3,1818,112*,27.13,2654,68.5,2,8,160,8,20.0,0.0,Top-order batsman,Murray Goodwin,Zimbabwe,55456
1.0,36,50,1,50,8.33,36,0,0,1.0,-,-,-,-,-,-,-,-,-,-,1.0,0.0,Bowler,Trevor Garwe,Zimbabwe,55472
126.0,4956,3851,81,47.54,4.66,61.1,1,0,126.0,30,1871,89,24.94,1870,100.05,0,9,145,84,67.0,0.0,Allrounder,Darren Sammy,West Indies,53115
29.0,-,-,-,-,-,-,-,-,29.0,4,755,79,32.82,1553,48.61,0,4,55,2,12.0,0.0,Opening batsman,John Dyson,Australia,5001
72.0,3577,2137,98,21.8,3.58,36.5,3,0,72.0,14,180,29,13.84,273,65.93,0,0,16,0,21.0,0.0,Bowler,Holly Colvin,England,215501
127.0,-,-,-,-,-,-,-,-,127.0,22,3387,150,40.8,2862,118.34,7,18,289,107,155.0,28.0,Wicketkeeper batsman,Jos Buttler,England,308967
116.0,5721,3321,144,23.06,3.48,39.7,2,5,116.0,17,771,72*,16.4,985,78.27,0,2,68,8,33.0,0.0,Bowler,Katherine Brunt,England,53906
121.0,6109,5364,178,30.13,5.26,34.3,9,1,121.0,25,529,45*,12.3,709,74.61,0,0,35,10,27.0,0.0,Bowler,Stuart Broad,England,10617
1.0,60,39,2,19.5,3.9,30,0,0,1.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Danny Briggs,England,310107
85.0,4221,3813,109,34.98,5.42,38.7,3,1,85.0,20,871,80,19.79,965,90.25,0,1,88,6,20.0,0.0,Allrounder,Tim Bresnan,England,9310
116.0,6271,4139,145,28.54,3.96,43.2,3,0,116.0,15,2113,79,23.21,2671,79.1,0,9,197,44,36.0,0.0,Allrounder,Sir Ian Botham,England,9163
2.0,54,72,0,-,8,-,0,0,2.0,0,18,15,9,16,112.5,0,0,1,1,0.0,0.0,Bowler,Scott Borthwick,England,310519
120.0,1860,1523,40,38.07,4.91,46.5,1,0,120.0,21,2695,101*,30.62,3462,77.84,1,14,204,34,35.0,0.0,Middle-order batsman,Ravi Bopara,England,10582
15.0,-,-,-,-,-,-,-,-,15.0,0,271,62,22.58,298,90.93,0,2,29,2,13.0,0.0,Wicketkeeper batsman,Sam Billings,England,297628
161.0,88,88,6,14.66,6,14.6,0,0,161.0,14,5416,141,37.87,7019,77.16,4,35,525,32,54.0,0.0,Top-order batsman,Ian Bell,England,9062
62.0,-,-,-,-,-,-,-,-,62.0,6,1986,168*,40.53,2778,71.49,5,8,238,13,14.0,4.0,Opening batsman,Tammy Beaumont,England,297074
13.0,557,581,18,32.27,6.25,30.9,0,1,13.0,5,71,35,23.66,65,109.23,0,0,6,2,4.0,0.0,Bowling allrounder,Tom Curran,England,550235
2.0,72,90,2,45,7.5,36,0,0,2.0,0,17,15,8.5,29,58.62,0,0,1,1,0.0,0.0,Allrounder,Sam Curran,England,662973
16.0,-,-,-,-,-,-,-,-,16.0,1,297,79,21.21,443,67.04,0,2,21,1,8.0,0.0,Middle-order batsman,Gary Ballance,England,232438
18.0,947,980,21,46.66,6.2,45,0,1,18.0,2,38,28,9.5,49,77.55,0,0,6,0,5.0,0.0,Bowler,Jake Ball,England,414990
59.0,-,-,-,-,-,-,-,-,59.0,8,2118,141*,46.04,2017,105,6,8,232,46,24.0,2.0,Middle-order batsman,Jonny Bairstow,England,297433
92.0,-,-,-,-,-,-,-,-,92.0,4,3204,137,36.4,4154,77.13,5,19,363,10,36.0,0.0,Opening batsman,Sir Alastair Cook,England,11728
197.0,5186,4294,111,38.68,4.96,46.7,3,1,197.0,37,5092,120*,35.36,6614,76.98,5,26,365,74,108.0,0.0,Allrounder,Paul Collingwood,England,10772
6.0,6,12,0,-,12,-,0,0,6.0,0,114,63,19,180,63.33,0,1,14,0,2.0,0.0,Opening batsman,Michael Carberry,England,10656
24.0,1234,1308,31,42.19,6.35,39.8,1,0,24.0,1,19,5,2.71,39,48.71,0,0,1,0,5.0,0.0,Bowler,Jade Dernbach,England,12461
9.0,-,-,-,-,-,-,-,-,9.0,0,268,67,29.77,409,65.52,0,2,31,1,5.0,0.0,Opening batsman,Joe Denly,England,12454
88.0,-,-,-,-,-,-,-,-,88.0,10,2332,115,30.28,3481,66.99,1,16,208,15,40.0,0.0,Top-order batsman,Nasser Hussain,England,14325
3.0,84,96,3,32,6.85,28,0,0,3.0,0,14,10,7,17,82.35,0,0,1,0,0.0,0.0,Allrounder,Liam Dawson,England,211855
2.0,42,20,1,20,2.85,42,0,0,2.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Leanne Davis,England,53880
8.0,-,-,-,-,-,-,-,-,8.0,0,244,87,30.5,231,105.62,0,1,36,0,8.0,0.0,Wicketkeeper,Steven Davies,England,12450
10.0,455,432,11,39.27,5.69,41.3,1,0,10.0,4,15,6*,7.5,33,45.45,0,0,1,0,1.0,0.0,Bowler,Harry Gurney,England,244639
143.0,5864,3788,135,28.05,3.87,43.4,4,2,143.0,28,1629,73,19.62,2848,57.19,0,5,120,7,48.0,0.0,Allrounder,Jenny Gunn,England,53800
5.0,-,-,-,-,-,-,-,-,5.0,1,11,7,11,25,44,0,0,1,0,4.0,1.0,Wicketkeeper,Lauren Griffiths,England,300028
53.0,2613,1709,59,28.96,3.92,44.2,1,0,53.0,5,361,45,17.19,442,81.67,0,0,36,3,10.0,0.0,Bowler,Danielle Hazell,England,297079
36.0,1097,679,26,26.11,3.71,42.1,0,0,36.0,5,388,77,20.42,530,73.2,0,2,39,1,11.0,0.0,Middle-order batsman,Georgia Elwiss,England,297036
28.0,1390,950,39,24.35,4.1,35.6,2,0,28.0,11,10,3*,10,51,19.6,0,0,0,0,4.0,0.0,Bowler,Alex Hartley,England,469886
15.0,786,474,25,18.96,3.61,31.4,2,0,15.0,3,28,12*,3.5,67,41.79,0,0,2,0,4.0,0.0,Bowler,Sophie Ecclestone,England,878039
114.0,5,14,0,-,16.8,-,0,0,114.0,8,3170,158,30.77,4218,75.15,7,12,290,22,44.0,0.0,Top-order batsman,David Gower,England,13418
18.0,-,-,-,-,-,-,-,-,18.0,2,155,42,12.91,243,63.78,0,0,5,0,15.0,3.0,Wicketkeeper,Ian Gould,England,13414
141.0,5624,4121,169,24.38,4.39,33.2,6,2,141.0,16,3394,123,32.01,3821,88.82,3,18,308,93,47.0,0.0,Allrounder,Andrew Flintoff,England,12856
69.0,3550,2996,102,29.37,5.06,34.8,4,2,69.0,13,136,35,8,223,60.98,0,0,11,3,15.0,0.0,Bowler,Steven Finn,England,210283
70.0,-,-,-,-,-,-,-,-,70.0,3,2419,171,37.79,2527,95.72,6,14,276,50,27.0,0.0,Opening batsman,Alex Hales,England,249866
68.0,-,-,-,-,-,-,-,-,68.0,9,1282,87,24.18,1670,76.76,0,3,141,6,71.0,8.0,Wicketkeeper batsman,Matt Prior,England,18675
31.0,1532,1521,43,35.37,5.95,35.6,0,1,31.0,7,169,38*,12.07,188,89.89,0,0,12,5,19.0,0.0,Bowler,Chris Jordan,England,288992
78.0,3627,3557,116,30.66,5.88,31.2,5,1,78.0,15,584,56,19.46,588,99.31,0,1,46,17,25.0,0.0,Bowler,Liam Plunkett,England,19264
25.0,1501,1059,30,35.3,4.23,50,0,0,25.0,5,68,14,11.33,119,57.14,0,0,4,0,8.0,0.0,Bowler,Richard Illingworth,England,15383
35.0,-,-,-,-,-,-,-,-,35.0,2,738,94,27.33,895,82.45,0,6,87,9,22.0,6.0,Wicketkeeper,Amy Jones,England,515874
136.0,400,370,7,52.85,5.55,57.1,0,0,136.0,16,4440,130,40.73,5128,86.58,9,25,427,77,40.0,0.0,Top-order batsman,Kevin Pietersen,England,19296
36.0,1187,1091,24,45.45,5.51,49.4,0,1,36.0,7,482,70*,32.13,517,93.23,0,1,37,12,7.0,0.0,Allrounder,Samit Patel,England,18632
2.0,114,92,4,23,4.84,28.5,0,0,2.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Stephen Parry,England,215058
79.0,3809,2888,104,27.76,4.54,36.6,3,1,79.0,12,500,34,13.88,553,90.41,0,0,48,4,29.0,0.0,Bowler,Graeme Swann,England,20431
26.0,1308,980,24,40.83,4.49,54.5,0,0,26.0,3,26,13,5.2,91,28.57,0,0,2,0,3.0,0.0,Bowler,Monty Panesar,England,18655
127.0,6,3,0,-,3,-,0,0,127.0,8,4205,158,35.63,5195,80.94,6,27,454,25,57.0,0.0,Opening batsman,Andrew Strauss,England,20387
4.0,96,97,1,97,6.06,96,0,0,4.0,1,9,9*,-,7,128.57,0,0,1,0,0.0,0.0,Bowler,Olly Stone,England,457279
79.0,2505,2562,63,40.66,6.13,39.7,1,1,79.0,11,2088,102*,36.63,2225,93.84,3,14,170,59,39.0,0.0,Allrounder,Ben Stokes,England,311158
7.0,261,190,6,31.66,4.36,43.5,0,0,7.0,1,100,31,20,132,75.75,0,0,15,0,1.0,0.0,Allrounder,Neil Smith,England,20259
73.0,-,-,-,-,-,-,-,-,73.0,2,2661,180,38.56,2522,105.51,7,12,314,45,29.0,0.0,Middle-order batsman,Jason Roy,England,298438
126.0,1342,1299,20,64.95,5.8,67.1,0,0,126.0,19,5090,133*,50.9,5871,86.69,14,29,407,40,57.0,0.0,Top-order batsman,Joe Root,England,303669
1.0,42,34,1,34,4.85,42,0,0,1.0,1,37,37*,-,37,100,0,0,5,1,0.0,0.0,Bowler,Toby Roland-Jones,England,370535
61.0,2948,2042,77,26.51,4.15,38.2,4,2,61.0,9,188,29,11.05,219,85.84,0,0,21,2,16.0,0.0,Bowler,Anya Shrubsole,England,254238
11.0,588,490,17,28.82,5,34.5,0,0,11.0,2,39,9,6.5,60,65,0,0,0,3,4.0,0.0,Bowler,Ajmal Shahzad,England,21431
71.0,193,184,7,26.28,5.72,27.5,0,0,71.0,6,1834,107*,30.56,2331,78.67,1,12,144,26,21.0,0.0,Batsman,Owais Shah,England,20123
59.0,1493,1084,38,28.52,4.35,39.2,0,0,59.0,9,1635,137,38.92,1670,97.9,2,12,173,17,26.0,0.0,Allrounder,Natalie Sciver,England,515905
83.0,4090,3807,128,29.74,5.58,31.9,7,2,83.0,9,529,69,19.59,526,100.57,0,1,59,6,25.0,0.0,Bowler,Adil Rashid,England,244497
68.0,183,166,2,83,5.44,91.5,0,0,68.0,10,2819,137,51.25,3658,77.06,4,22,216,3,14.0,0.0,Top-order batsman,Jonathan Trott,England,47623
123.0,232,219,4,54.75,5.66,58,0,0,123.0,6,4335,137,37.37,5087,85.21,12,21,528,41,49.0,0.0,Opening batsman,Marcus Trescothick,England,21585
15.0,784,705,15,47,5.39,52.2,1,0,15.0,4,50,19*,7.14,89,56.17,0,0,2,2,4.0,0.0,Bowler,Chris Tremlett,England,21650
45.0,2104,1666,60,27.76,4.75,35,3,0,45.0,11,163,30,11.64,242,67.35,0,0,9,4,14.0,0.0,Allrounder,James Tredwell,England,21646
10.0,463,410,16,25.62,5.31,28.9,1,0,10.0,4,7,6,7,40,17.5,0,0,0,0,2.0,0.0,Bowler,Reece Topley,England,461632
27.0,-,-,-,-,-,-,-,-,27.0,5,887,101,42.23,1107,80.12,1,7,69,12,7.0,0.0,Middle-order batsman,James Taylor,England,297635
121.0,-,-,-,-,-,-,-,-,121.0,13,3958,147,39.18,4824,82.04,7,19,453,4,83.0,50.0,Top-order batsman,Sarah Taylor,England,249935
66.0,918,770,27,28.51,5.03,34,0,0,66.0,8,863,56,19.17,1111,77.67,0,1,99,8,13.0,0.0,Top-order batsman,Danielle Wyatt,England,254168
50.0,1038,884,15,58.93,5.1,69.2,0,0,50.0,4,707,52,20.2,820,86.21,0,2,63,18,18.0,0.0,Allrounder,Luke Wright,England,23460
40.0,1987,1851,41,45.14,5.58,48.4,2,0,40.0,8,45,13,9,51,88.23,0,0,4,0,9.0,0.0,Bowler,Mark Wood,England,351588
84.0,3924,3669,116,31.62,5.61,33.8,8,2,84.0,18,1039,95*,26.64,1149,90.42,0,4,75,16,35.0,0.0,Bowler,Chris Woakes,England,247235
42.0,-,-,-,-,-,-,-,-,42.0,4,892,123,23.47,1342,66.46,1,3,101,5,15.0,0.0,Batsman,Lauren Winfield,England,517572
23.0,-,-,-,-,-,-,-,-,23.0,0,327,81,20.43,383,85.37,0,1,25,2,10.0,0.0,Middle-order batsman,Fran Wilson,England,466619
42.0,1761,1665,48,34.68,5.67,36.6,2,0,42.0,12,245,50,18.84,290,84.48,0,1,20,5,19.0,0.0,Allrounder,David Willey,England,308251
51.0,2364,1726,65,26.55,4.38,36.3,1,1,51.0,5,568,57*,15.77,928,61.2,0,1,28,4,12.0,0.0,Allrounder,Craig White,England,22403
1.0,-,-,-,-,-,-,-,-,1.0,0,15,15,15,10,150,0,0,2,0,0.0,0.0,Middle-order batsman,Alan Wells,England,22361
1.0,54,43,0,-,4.77,-,0,0,1.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Allrounder,Mike Watkinson,England,22328
22.0,1108,1036,36,28.77,5.61,30.7,2,0,22.0,8,21,7*,3.5,40,52.5,0,0,2,0,1.0,0.0,Bowler,Iain Wardlaw,England,509107
26.0,1278,734,32,22.93,3.44,39.9,1,0,26.0,4,53,17,5.88,133,39.84,0,0,5,0,6.0,0.0,Bowler,Derek Underwood,England,22149
6.0,-,-,-,-,-,-,-,-,6.0,0,131,51,26.2,150,87.33,0,1,17,0,4.0,0.0,Batsman,James Vince,England,296597
28.0,1332,1075,21,51.19,4.84,63.4,0,0,28.0,8,326,60*,20.37,472,69.06,0,2,20,1,10.0,0.0,Allrounder,Michael Yardy,England,23523
6.0,-,-,-,-,-,-,-,-,6.0,0,146,69,24.33,184,79.34,0,1,16,1,2.0,0.0,Batsman,Joe Burns,Australia,326632
17.0,372,270,11,24.54,4.35,33.8,1,0,17.0,3,103,34*,9.36,218,47.24,0,0,9,1,11.0,0.0,Allrounder,Kris Britt,Australia,53675
11.0,462,350,3,116.66,4.54,154,0,0,11.0,4,66,19*,16.5,122,54.09,0,0,3,1,2.0,0.0,Bowler,Ray Bright,Australia,4208
116.0,5759,4240,174,24.36,4.41,33,5,2,116.0,18,199,21*,11.7,282,70.56,0,0,10,5,26.0,0.0,Bowler,Nathan Bracken,Australia,4185
273.0,2661,2071,73,28.36,4.66,36.4,0,0,273.0,39,6524,127*,30.62,9134,71.42,3,39,500,43,127.0,0.0,Middle-order batsman,Allan Border,Australia,4174
181.0,82,86,0,-,6.29,-,0,0,181.0,16,5964,122,37.04,9157,65.13,5,37,494,16,45.0,0.0,Top-order batsman,David Boon,Australia,4169
47.0,30,36,2,18,7.2,15,0,0,47.0,4,1889,124,43.93,2588,72.99,4,12,194,2,13.0,0.0,Opening batsman,Nicole Bolton,Australia,267611
1.0,60,29,2,14.5,2.9,30,0,0,1.0,1,15,15*,-,8,187.5,0,0,2,0,1.0,0.0,Bowler,Sarah Aley,Australia,53670
14.0,716,725,16,45.31,6.07,44.7,0,0,14.0,1,9,4,3,22,40.9,0,0,0,0,3.0,0.0,Bowler,Scott Boland,Australia,446548
39.0,1942,1482,62,23.9,4.57,31.3,3,2,39.0,2,50,30,8.33,54,92.59,0,0,5,0,12.0,0.0,Bowler,Doug Bollinger,Australia,4508
9.0,432,414,8,51.75,5.75,54,0,0,9.0,1,144,46,20.57,166,86.74,0,0,17,1,4.0,0.0,Bowler,Ashton Agar,Australia,505120
144.0,132,63,6,10.5,2.86,22,0,0,144.0,27,3492,114,36,5273,66.22,3,25,333,8,55.0,0.0,Allrounder,Alex Blackwell,Australia,53677
1.0,30,25,1,25,5,30,0,0,1.0,0,3,3,3,7,42.85,0,0,0,0,0.0,0.0,Bowler,Sean Abbott,Australia,398666
67.0,3257,2463,78,31.57,4.53,41.7,1,2,67.0,13,471,64,20.47,600,78.5,0,1,33,10,19.0,0.0,Bowler,Andy Bichel,Australia,4146
232.0,1966,1655,36,45.97,5.05,54.6,0,0,232.0,67,6912,108*,53.58,9320,74.16,6,46,450,21,69.0,0.0,Batsman,Michael Bevan,Australia,4144
4.0,230,198,3,66,5.16,76.6,0,0,4.0,1,1,1*,-,1,100,0,0,0,0,0.0,0.0,Bowler,Jason Behrendorff,Australia,272477
30.0,1490,943,42,22.45,3.79,35.4,2,0,30.0,4,34,11*,6.8,55,61.81,0,0,0,0,10.0,0.0,Bowler,Kristen Beams,Australia,275563
4.0,216,158,5,31.6,4.38,43.2,0,0,4.0,0,53,27,26.5,67,79.1,0,0,4,1,1.0,0.0,Allrounder,Ben Cutting,Australia,230371
47.0,2468,2153,79,27.25,5.23,31.2,5,1,47.0,10,181,36,11.31,256,70.7,0,0,15,3,8.0,0.0,Bowler,Pat Cummins,Australia,489889
5.0,213,147,2,73.5,4.14,106.5,0,0,5.0,1,2,2*,-,3,66.66,0,0,0,0,2.0,0.0,Bowler,Dan Cullen,Australia,4882
90.0,-,-,-,-,-,-,-,-,90.0,10,3044,156,40.58,3645,83.51,3,22,222,57,48.0,0.0,Top-order batsman,George Bailey,Australia,4451
25.0,1294,1170,43,27.2,5.42,30,1,0,25.0,5,152,34,12.66,188,80.85,0,0,12,2,7.0,0.0,Bowler,Nathan Coulter-Nile,Australia,261354
23.0,553,438,13,33.69,4.75,42.5,0,0,23.0,2,976,101,48.8,1391,70.16,1,8,82,4,12.0,0.0,Middle-order batsman,Tom Cooper,Australia,219885
24.0,-,-,-,-,-,-,-,-,24.0,4,119,44,14.87,145,82.06,0,0,7,1,15.0,8.0,Wicketkeeper,Leonie Coleman,Australia,53441
245.0,2585,2146,57,37.64,4.98,45.3,1,1,245.0,44,7981,130,44.58,10104,78.98,8,58,665,53,106.0,0.0,Middle-order batsman,Michael Clarke,Australia,4578
2.0,100,61,3,20.33,3.66,33.3,0,0,2.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,Bowler,Wayne Clark,Australia,4584
39.0,1829,1477,53,27.86,4.84,34.5,2,0,39.0,7,69,16*,13.8,88,78.4,0,0,6,1,10.0,0.0,Bowler,Stuart Clark,Australia,4582
19.0,727,595,20,29.75,4.91,36.3,0,1,19.0,5,273,39,21,307,88.92,0,0,23,3,10.0,0.0,Allrounder,Daniel Christian,Australia,4864
20.0,736,538,19,28.31,4.38,38.7,0,0,20.0,0,229,110,17.61,365,62.73,1,0,18,0,8.0,0.0,Batsman,Trevor Chappell,Australia,4561
74.0,3108,2097,72,29.12,4.04,43.1,0,2,74.0,14,2331,138*,40.18,3079,75.7,3,14,195,7,23.0,0.0,Top-order batsman,Greg Chappell,Australia,4558
16.0,42,23,2,11.5,3.28,21,0,0,16.0,2,673,86,48.07,874,77,0,8,74,7,5.0,0.0,Top-order batsman,Ian Chappell,Australia,4560
2.0,-,-,-,-,-,-,-,-,2.0,0,2,1,1,23,8.69,0,0,0,0,1.0,0.0,Allrounder,Hilton Cartwright,Australia,557295
6.0,222,161,6,26.83,4.35,37,0,0,6.0,2,46,17,23,33,139.39,0,0,8,0,4.0,0.0,Bowler,Nicola Carey,Australia,381217
15.0,-,-,-,-,-,-,-,-,15.0,2,349,47,29.08,424,82.31,0,0,37,2,12.0,2.0,Wicketkeeper batsman,Alex Carey,Australia,326434
4.0,162,146,2,73,5.4,81,0,0,4.0,0,2,2,2,8,25,0,0,0,0,0.0,0.0,Bowler,Brett Dorey,Australia,5112
60.0,2792,2224,55,40.43,4.77,50.7,3,0,60.0,16,101,15*,14.42,184,54.89,0,0,5,1,19.0,0.0,Bowler,Xavier Doherty,Australia,5017
9.0,-,-,-,-,-,-,-,-,9.0,0,241,89,26.77,281,85.76,0,2,28,0,1.0,0.0,Opening batsman,Michael Di Venuto,Australia,4951
1.0,-,-,-,-,-,-,-,-,1.0,0,1,1,1,6,16.66,0,0,0,0,0.0,0.0,Opening batsman,Matthew Elliott,Australia,5130
15.0,-,-,-,-,-,-,-,-,15.0,0,368,104,26.28,561,65.59,1,3,34,4,4.0,0.0,Middle-order batsman,Peter Forrest,Australia,232285
185.0,240,235,2,117.5,5.87,120,0,0,185.0,44,5442,109*,48.15,6243,87.16,3,39,383,80,105.0,0.0,Middle-order batsman,Michael Hussey,Australia,5939
105.0,176,159,2,79.5,5.42,88,0,0,105.0,1,3717,148,37.17,4206,88.37,12,19,383,84,52.0,0.0,Top-order batsman,Aaron Finch,Australia,5334
67.0,-,-,-,-,-,-,-,-,67.0,9,1162,64*,28.34,1721,67.51,0,5,111,1,57.0,19.0,Wicketkeeper,Jodie Fields,Australia,53665
30.0,-,-,-,-,-,-,-,-,30.0,9,663,71*,41.43,777,85.32,0,5,64,0,7.0,0.0,Middle-order batsman,Callum Ferguson,Australia,5236
69.0,802,698,18,38.77,5.22,44.5,2,0,69.0,6,1796,111,32.65,1980,90.7,1,14,130,30,29.0,0.0,Allrounder,David Hussey,Australia,5766
3.0,144,145,3,48.33,6.04,48,0,0,3.0,1,4,4*,-,2,200,0,0,1,0,0.0,0.0,Bowler,Fawad Ahmed,Australia,240609
69.0,3211,2962,96,30.85,5.53,33.4,4,0,69.0,22,1032,116,34.4,990,104.24,1,4,83,29,21.0,0.0,Bowling allrounder,James Faulkner,Australia,270484
25.0,-,-,-,-,-,-,-,-,25.0,1,826,138*,35.91,1100,75.09,2,4,91,5,5.0,0.0,Opening batsman,Phillip Hughes,Australia,272364
33.0,1639,1115,38,29.34,4.08,43.1,1,0,33.0,8,100,20,11.11,134,74.62,0,0,6,4,6.0,0.0,Bowler,Merv Hughes,Australia,5726
84.0,3157,2384,67,35.58,4.53,47.1,0,1,84.0,8,1326,63*,25.01,1415,93.71,0,3,123,6,25.0,0.0,Allrounder,James Hopes,Australia,5702
123.0,5564,4188,156,26.84,4.51,35.6,3,2,123.0,26,790,71*,20.25,1004,78.68,0,2,41,5,36.0,0.0,Allrounder,Brad Hogg,Australia,5681
16.0,917,574,23,24.95,3.75,39.8,1,0,16.0,4,72,27,9,95,75.78,0,0,7,2,10.0,0.0,Bowler,Tom Hogan,Australia,5679
25.0,66,51,1,51,4.63,66,0,0,25.0,2,575,123,30.26,657,87.51,1,3,51,12,16.0,0.0,Top-order batsman,Brad Hodge,Australia,5674
25.0,1216,1075,29,37.06,5.3,41.9,0,1,25.0,8,29,16,9.66,69,42.02,0,0,2,0,10.0,0.0,Bowler,Ben Hilfenhaus,Australia,5941
8.0,-,-,-,-,-,-,-,-,8.0,0,226,72,28.25,476,47.47,0,1,15,0,1.0,0.0,Opening batsman,Andrew Hilditch,Australia,5656
97.0,5144,3611,142,25.42,4.21,36.2,3,3,97.0,16,289,44*,12.56,368,78.53,0,0,16,6,10.0,0.0,Bowler,Jason Gillespie,Australia,5392
287.0,-,-,-,-,-,-,-,-,287.0,11,9619,172,35.89,9922,96.94,16,55,1162,149,417.0,55.0,Wicketkeeper batsman,Adam Gilchrist,Australia,5390
11.0,354,306,7,43.71,5.18,50.5,0,0,11.0,1,81,18,9,119,68.06,0,0,7,0,4.0,0.0,Allrounder,Moises Henriques,Australia,5961
2.0,90,78,3,26,5.2,30,0,0,2.0,2,10,10*,-,11,90.9,0,0,1,0,1.0,0.0,Bowler,Brett Geeves,Australia,5472
64.0,-,-,-,-,-,-,-,-,64.0,10,1065,133,24.76,1114,95.6,1,5,147,10,43.0,18.0,Wicketkeeper batsman,Alyssa Healy,Australia,275486
42.0,765,737,12,61.41,5.78,63.7,0,0,42.0,2,1273,128,34.4,1414,90.02,1,10,135,16,12.0,0.0,Middle-order batsman,Travis Head,Australia,530011
21.0,1093,788,29,27.17,4.32,37.6,0,0,21.0,3,219,62*,19.9,179,122.34,0,1,26,8,3.0,0.0,Bowler,Ashleigh Gardner,Australia,858809
44.0,2294,1811,72,25.15,4.73,31.8,1,3,44.0,11,37,11*,18.5,57,64.91,0,0,6,0,13.0,0.0,Bowler,Josh Hazlewood,Australia,288284
48.0,108,94,7,13.42,5.22,15.4,0,0,48.0,4,1293,89*,34.02,1679,77.01,0,10,148,8,12.0,0.0,Batsman,Rachael Haynes,Australia,268889
161.0,6,18,0,-,18,-,0,0,161.0,15,6133,181*,43.8,7767,78.96,10,36,636,87,68.0,0.0,Opening batsman,Matthew Hayden,Australia,5616
58.0,2724,2152,63,34.15,4.74,43.2,2,0,58.0,17,336,53*,22.4,349,96.27,0,1,21,8,24.0,0.0,Bowler,Nathan Hauritz,Australia,5593
29.0,1486,1256,42,29.9,5.07,35.3,1,1,29.0,11,271,51,27.1,273,99.26,0,1,29,8,5.0,0.0,Allrounder,John Hastings,Australia,228622
